index,start_time,end_time,text,sentiment_score,cumulative_sentiment
135,00:19:53.110000,00:19:55.860000,"Biggs is right.
I'm never gonna get out of here.",0.0,0.0
136,00:19:56.570000,00:19:58.490000,Is there anything I might do to help?,0.0,0.0
137,00:19:58.570000,00:20:01.780000,"No, not unless you can alter time,
speed up the harvest...",0.0,0.0
138,00:20:01.860000,00:20:03.530000,or teleport me off this rock.,0.0,0.0
139,00:20:03.620000,00:20:05.200000,"I don't think so, sir.",0.0,0.0
140,00:20:05.280000,00:20:08.330000,"I'm only a droid and not very knowledgeable
about such things.",0.0,0.0
141,00:20:08.410000,00:20:10.330000,"Not on this planet, anyway.",0.0,0.0
142,00:20:10.410000,00:20:13.830000,"As a matter of fact,
I'm not even sure which planet I'm on.",0.0,0.0
143,00:20:13.920000,00:20:16.040000,"Well, if there's a bright center
to the universe...",0.0,0.0
144,00:20:16.130000,00:20:18.380000,"you're on the planet
that it's farthest from.",0.0,0.0
145,00:20:18.460000,00:20:20.420000,"I see, sir.",0.0,0.0
146,00:20:21.090000,00:20:23.510000,"- You can call me Luke.
- I see, Sir Luke.",0.0,0.0
147,00:20:24.930000,00:20:26.390000,Just Luke.,0.0,0.0
148,00:20:27.060000,00:20:30.230000,"And I am C-3PO, human-cyborg relations.",0.0,0.0
149,00:20:30.310000,00:20:32.980000,"And this is my counterpart, R2-D2.",0.0,0.0
150,00:20:33.060000,00:20:34.100000,Hello.,0.0,0.0
151,00:20:35.770000,00:20:39.230000,"You got a lot of carbon scoring here. Looks
like you boys have seen a lot of action.",0.0,0.0
152,00:20:39.320000,00:20:40.530000,With all we've been through...,0.0,0.0
153,00:20:40.610000,00:20:42.860000,"sometimes I'm amazed
we're in as good condition as we are...",0.0,0.0
154,00:20:42.950000,00:20:44.620000,what with the rebellion and all.,0.0,0.0
155,00:20:44.700000,00:20:46.660000,"You know of the rebellion
against the Empire?",0.0,0.0
156,00:20:46.740000,00:20:49.580000,"That's how we came to be in your service,
if you take my meaning, sir.",0.0,0.0
157,00:20:50.250000,00:20:52.580000,"- Have you been in many battles?
- Several, I think.",0.0,0.0
158,00:20:52.660000,00:20:54.580000,There's not much to tell.,0.0,0.0
159,00:20:54.670000,00:20:58.250000,"I'm not much more than an interpreter
and not very good at telling stories.",0.0,0.0
160,00:20:58.340000,00:21:00.880000,"Well, not at making them
interesting, anyway.",0.0,0.0
161,00:21:01.590000,00:21:03.510000,"Well, my little friend...",0.0,0.0
162,00:21:03.590000,00:21:05.680000,"you got something jammed
in here real good.",0.0,0.0
163,00:21:05.760000,00:21:07.260000,Were you on a Starcruiser or...,0.0,0.0
164,00:21:08.100000,00:21:11.180000,"Help me, Obi-Wan Kenobi.
You're my only hope.",0.0,0.0
165,00:21:11.270000,00:21:12.890000,What's this?,0.0,0.0
166,00:21:12.980000,00:21:16.100000,"""What is what""?
He asked you a question. What is that?",0.0,0.0
167,00:21:16.190000,00:21:24.190000,"Help me, Obi-Wan Kenobi.
You're my only hope.",0.0,0.0
168,00:21:29.620000,00:21:32,"He says it's nothing, sir,
merely a malfunction.",0.0,0.0
169,00:21:32.080000,00:21:34.410000,Old data. Pay it no mind.,0.0,0.0
170,00:21:34.500000,00:21:36.580000,Who is she? She's beautiful.,0.0,0.0
171,00:21:36.670000,00:21:40.050000,"I'm afraid I'm not quite sure, sir.",0.0,0.0
172,00:21:40.130000,00:21:42.300000,"I think she was a passenger
on our last voyage.",0.0,0.0
173,00:21:42.380000,00:21:44.380000,"A person of some importance, I believe.",0.0,0.0
174,00:21:44.470000,00:21:46.890000,"- Our captain was...
- Is there any more to this recording?",0.0,0.0
175,00:21:48.890000,00:21:52.220000,"Behave yourself, R2.
You're going to get us into trouble.",0.0,0.0
176,00:21:52.310000,00:21:55.100000,"It's all right. You can trust him.
He's our new master.",0.0,0.0
177,00:21:55.190000,00:21:56.850000,You're my only hope.,0.0,0.0
178,00:21:58.520000,00:22:02.860000,"He says he's the property of Obi-Wan
Kenobi, a resident of these parts...",0.0,0.0
179,00:22:02.940000,00:22:04.740000,and it's a private message for him.,0.0,0.0
180,00:22:04.820000,00:22:06.860000,"Frankly, I don't know
what he's talking about.",0.0,0.0
181,00:22:06.950000,00:22:08.950000,Our last master was Captain Antilles.,0.0,0.0
182,00:22:09.030000,00:22:13.700000,"But with all we've been through,
this R2 unit has become a bit eccentric.",0.0,0.0
183,00:22:13.790000,00:22:16.960000,"Obi-Wan Kenobi.
I wonder if he means old Ben Kenobi.",0.0,0.0
184,00:22:17.040000,00:22:19.710000,"I beg your pardon, sir, but do you know
what he's talking about?",0.0,0.0
185,00:22:19.790000,00:22:22.250000,I don't know anyone named Obi-Wan...,0.0,0.0
186,00:22:23.050000,00:22:25.220000,but old Ben lives out beyond the Dune Sea.,0.0,0.0
187,00:22:25.300000,00:22:27.090000,He's kind of a strange old hermit.,0.0,0.0
188,00:22:28.300000,00:22:30.220000,I wonder who she is.,0.0,0.0
189,00:22:30.300000,00:22:33.220000,"Sounds like she's in trouble.
I better play back the whole thing.",0.0,0.0
190,00:22:36.940000,00:22:40.270000,"He says the restraining bolt has
short-circuited his recording system.",0.0,0.0
191,00:22:40.360000,00:22:43.190000,He suggests that if you remove the bolt...,0.0,0.0
192,00:22:43.280000,00:22:46.030000,"he might be able to play back
the entire recording.",0.0,0.0
193,00:22:46.110000,00:22:48.240000,"Oh, yeah. Well...",0.0,0.0
194,00:22:48.320000,00:22:51.830000,"I guess you're too small
to run away on me if I take this off.",0.0,0.0
195,00:22:51.910000,00:22:53.120000,Okay.,0.5,0.5
