index,start_time,end_time,text,sentiment_score,cumulative_sentiment
76,00:06:41.714000,00:06:42.965000,<i>[Beep Beep]</i>,0.0,0.0
77,00:06:43.048000,00:06:44.425000,Oh! R2!,0.0,0.0
78,00:06:44.550000,00:06:46.635000,"R2, wait for me!",0.0,0.0
79,00:06:46.719000,00:06:49.722000,<i>[Whistle Beep]</i>,0.0,0.0
80,00:06:49.805000,00:06:50.681000,Grr!,-0.7,-0.7
81,00:06:50.806000,00:06:51.724000,<i>[Beep Beep]</i>,0.0,-0.7
82,00:06:51.849000,00:06:53.684000,Grr!,-0.7,-1.4
83,00:06:53.767000,00:06:55.853000,"Just you deliver
Master Luke's message...",0.0,-1.4
84,00:06:55.978000,00:06:58.147000,"and get us out of here.
Oh, my!",0.0,-1.4
85,00:06:58.230000,00:06:59.398000,Oh!,0.0,-1.4
86,00:07:02.735000,00:07:04.028000,"Oh, no.",0.0,-1.4
87,00:07:04.111000,00:07:05.404000,[Speaking Huttese],0.0,-1.4
88,00:07:08.032000,00:07:09.491000,<i>Day wonna wonga?</i>,0.0,-1.4
89,00:07:09.575000,00:07:10.743000,"Oh, my!",0.0,-1.4
90,00:07:10.868000,00:07:13.037000,<i>Dee wonna wygo.</i>,0.0,-1.4
91,00:07:13.162000,00:07:14.580000,<i>[Beep]</i>,0.0,-1.4
92,00:07:14.705000,00:07:16.290000,We bring a message...,0.0,-1.4
93,00:07:16.415000,00:07:18.834000,"to your master
Jabba the Hutt.",0.0,-1.4
94,00:07:18.918000,00:07:21.504000,<i>Day Jabba wonga?</i>,0.0,-1.4
95,00:07:21.587000,00:07:22.463000,<i>[Beep Beep]</i>,0.0,-1.4
96,00:07:22.588000,00:07:24.757000,And a gift.,0.0,-1.4
97,00:07:24.882000,00:07:26.258000,Gift? What gift?,0.0,-1.4
98,00:07:26.383000,00:07:28.052000,<i>[Beep Whistle]</i>,0.0,-1.4
99,00:07:28.177000,00:07:32.389000,<i>Ne Jabba no barta.</i>,0.0,-1.4
100,00:07:32.515000,00:07:33.933000,<i>Eezai ohkto.</i>,0.0,-1.4
101,00:07:34.016000,00:07:36.018000,<i>[Whistle Whistle]</i>,0.0,-1.4
102,00:07:36.101000,00:07:37.561000,"<i>Izzi kata
o mohkti?</i>",0.0,-1.4
103,00:07:37.645000,00:07:39.021000,<i>[Beep Beep]</i>,0.0,-1.4
104,00:07:39.104000,00:07:41.023000,<i>Ne charda so dehdi.</i>,0.0,-1.4
105,00:07:41.106000,00:07:42.691000,<i>[Whistle Beep]</i>,0.0,-1.4
106,00:07:42.775000,00:07:44.652000,"He says
that our instructions...",0.0,-1.4
107,00:07:44.777000,00:07:48.030000,"are to give it only
to Jabba himself.",0.0,-1.4
108,00:07:48.113000,00:07:52.034000,<i>[Whistle Whistle]</i>,0.0,-1.4
109,00:07:52.117000,00:07:53.369000,Grr!,-0.7,-2.0999999999999996
110,00:07:53.452000,00:07:55.746000,Grr!,-0.7,-2.8
111,00:07:57.873000,00:07:59.333000,I'm terribly sorry.,0.0,-2.8
112,00:07:59.458000,00:08:02.628000,"I'm afraid he's ever so stubborn
about these sort of things.",0.0,-2.8
113,00:08:02.753000,00:08:03.921000,<i>Noht cha!</i>,0.0,-2.8
114,00:08:04.004000,00:08:08.592000,"R2, I have
a bad feeling about this.",0.0,-2.8
115,00:08:08.676000,00:08:10.719000,<i>[Whistle]</i>,0.0,-2.8
116,00:08:10.886000,00:08:13.389000,Oohh!,0.0,-2.8
117,00:08:20.688000,00:08:22.106000,Arf! Arf!,0.0,-2.8
118,00:08:22.189000,00:08:24.066000,Arf! Arf!,0.0,-2.8
119,00:08:37.580000,00:08:39.582000,Oohh!,0.0,-2.8
120,00:08:39.665000,00:08:41.458000,"<i>Cava notayce,
my lord.</i>",0.0,-2.8
121,00:08:41.584000,00:08:44.128000,Good morning.,0.0,-2.8
122,00:08:44.211000,00:08:46.589000,"<i>Ohnt bat chuay
dehr attat.</i>",0.0,-2.8
123,00:08:46.672000,00:08:48.632000,Oohh!,0.0,-2.8
124,00:08:48.716000,00:08:51.635000,"The message, R2,
the message.",0.0,-2.8
125,00:08:51.719000,00:08:54.471000,<i>Oohh shoodah.</i>,0.0,-2.8
126,00:08:54.555000,00:08:58.100000,<i>[Whistle Whistle Beep]</i>,0.0,-2.8
127,00:09:01.187000,00:09:03.314000,"Greetings, Exalted One.",0.0,-2.8
128,00:09:03.439000,00:09:05.774000,"Allow me
to introduce myself.",0.0,-2.8
129,00:09:05.858000,00:09:07.276000,I am Luke Skywalker...,0.0,-2.8
130,00:09:07.359000,00:09:09.778000,"Jedi knight
and friend to Captain Solo.",0.0,-2.8
131,00:09:09.862000,00:09:12.781000,"I know that you
are powerful, mighty Jabba...",0.0,-2.8
132,00:09:12.865000,00:09:14.783000,"and that your anger
with Solo...",0.0,-2.8
133,00:09:14.867000,00:09:16.994000,must be equally powerful.,0.0,-2.8
134,00:09:17.119000,00:09:19.163000,"I seek an audience
with Your Greatness...",0.0,-2.8
135,00:09:19.288000,00:09:20.956000,"to bargain
for Solo's life.",0.0,-2.8
136,00:09:21.040000,00:09:23.959000,Ha ha ha!,0.2,-2.5999999999999996
137,00:09:24.043000,00:09:25.544000,With your wisdom...,0.0,-2.5999999999999996
138,00:09:25.628000,00:09:27.129000,"I'm sure that we can
work out an arrangement...",0.0,-2.5999999999999996
139,00:09:27.213000,00:09:29.215000,"which will be
mutually beneficial...",0.0,-2.5999999999999996
140,00:09:29.298000,00:09:33.886000,"and enable us to avoid any
unpleasant confrontation.",0.0,-2.5999999999999996
141,00:09:34.011000,00:09:37.598000,"As a token of my goodwill,
I present to you a gift...",0.0,-2.5999999999999996
142,00:09:37.723000,00:09:39.183000,these two droids.,0.0,-2.5999999999999996
143,00:09:39.266000,00:09:41.185000,What did he say?,0.0,-2.5999999999999996
144,00:09:41.268000,00:09:44.855000,"Both are hardworking
and will serve you well.",0.0,-2.5999999999999996
145,00:09:44.939000,00:09:46.106000,This can't be!,0.0,-2.5999999999999996
146,00:09:46.232000,00:09:48.651000,"R2, you're playing
the wrong message.",0.0,-2.5999999999999996
