index,start_time,end_time,text,sentiment_score,cumulative_sentiment
239,00:21:22.782000,00:21:25.450000,"Groups 7 and 10 will stay behind
to fly the speeders.",0.0,-1.4
240,00:21:25.534000,00:21:27.118000,"As soon as each transport is loaded,",0.0,-1.4
241,00:21:27.203000,00:21:29.329000,"evacuation control will give clearance
for immediate launch.",0.0,-1.4
242,00:21:29.413000,00:21:30.413000,"Right, sir.",0.0,-1.4
243,00:21:33.501000,00:21:35.627000,All right! That's it.,0.0,-1.4
244,00:21:35.711000,00:21:36.753000,Try it.,0.0,-1.4
245,00:21:38.547000,00:21:41.674000,Oh! Turn it off! Turn it off!,0.0,-1.4
246,00:21:41.759000,00:21:43.968000,Turn it off!,0.0,-1.4
247,00:21:44.053000,00:21:47.680000,"Sir, it will take quite a while
to evacuate the T-47s.",0.0,-1.4
248,00:21:47.765000,00:21:48.846000,Forget the heavy equipment.,0.0,-1.4
249,00:21:48.849000,00:21:51.684000,"There's plenty of time to get
the smaller modules on the transports.",0.0,-1.4
250,00:21:51.769000,00:21:52.769000,"Take care, sir.",0.0,-1.4
251,00:21:52.853000,00:21:53.853000,Thanks.,0.2,-1.2
252,00:21:56.816000,00:21:59.984000,"Chewie, take care of yourself, O.K.?",0.0,-1.2
253,00:22:03.531000,00:22:05.406000,"O.K., O.K.!",0.0,-1.2
254,00:22:06.992000,00:22:08.451000,"Hi, kid.",0.0,-1.2
255,00:22:08.536000,00:22:11.079000,"There's got to be a reason for it.
Check it at the other end.",0.0,-1.2
256,00:22:11.163000,00:22:12.372000,Wait a second.,0.0,-1.2
257,00:22:13.499000,00:22:14.874000,You all right?,0.0,-1.2
258,00:22:14.959000,00:22:16.292000,Yeah.,0.0,-1.2
259,00:22:22.675000,00:22:25.009000,Be careful.,0.0,-1.2
260,00:22:25.094000,00:22:26.886000,"You, too.",0.0,-1.2
261,00:22:31.851000,00:22:37.730000,"General, there's a fleet of Stardestroyers
coming out of hyperspace in Sector Four.",0.0,-1.2
262,00:22:37.815000,00:22:40.733000,Reroute all power to the energy shield.,0.0,-1.2
263,00:22:40.818000,00:22:43.736000,"We gotta hold them till
all transports are away.",0.0,-1.2
264,00:22:43.821000,00:22:45.321000,Prepare for ground assault.,0.0,-1.2
265,00:22:59.295000,00:23:01.129000,"What is it, General?",0.0,-1.2
266,00:23:01.213000,00:23:02.922000,"My lord, the fleet
has moved out of light speed.",0.0,-1.2
267,00:23:03.007000,00:23:07.719000,"Com-Scan has detected an energy field protecting
an area of the sixth planet of the Hoth system.",0.0,-1.2
268,00:23:07.803000,00:23:10.430000,"The field is strong enough
to deflect any bombardment.",0.0,-1.2
269,00:23:10.514000,00:23:13.224000,The rebels are alerted to our presence.,0.0,-1.2
270,00:23:13.309000,00:23:16.227000,"Admiral Ozzel came out of light speed
too close to the system.",0.0,-1.2
271,00:23:16.312000,00:23:18.229000,He-He felt surprise was wiser.,0.0,-1.2
272,00:23:18.314000,00:23:20.815000,He is as clumsy as he is stupid.,0.0,-1.2
273,00:23:20.900000,00:23:24.235000,"General, prepare your troops
for a surface attack.",0.0,-1.2
274,00:23:24.320000,00:23:25.820000,"Yes, my lord.",0.0,-1.2
275,00:23:32.828000,00:23:34.412000,Lord Vader.,0.0,-1.2
276,00:23:34.496000,00:23:36.748000,"The fleet has moved out of light speed,
and we're preparing to-",0.0,-1.2
277,00:23:36.832000,00:23:38.458000,Aaugh!,0.0,-1.2
278,00:23:38.542000,00:23:42.253000,"You have failed me for
the last time, Admiral.",0.0,-1.2
279,00:23:42.338000,00:23:43.546000,Captain Piett.,0.0,-1.2
280,00:23:43.631000,00:23:45.256000,"Yes, my lord?",0.0,-1.2
281,00:23:45.341000,00:23:48.343000,"Make ready to land our troops
beyond their energy field",0.0,-1.2
282,00:23:48.427000,00:23:51.429000,"and deploy the fleet
so that nothing gets off the system.",0.0,-1.2
283,00:23:51.513000,00:23:54.766000,"You are in command now, Admiral Piett.",0.0,-1.2
284,00:23:54.850000,00:23:56.267000,"Thank you, Lord Vader.",0.0,-1.2
285,00:23:57.853000,00:24:01.189000,"All troop carriers will assemble
at the north entrance.",0.0,-1.2
286,00:24:01.273000,00:24:04.067000,"The heavy transport ships
will leave as soon as they're loaded.",0.0,-1.2
287,00:24:04.151000,00:24:06.319000,Only two fighter escorts per ship.,0.0,-1.2
288,00:24:06.403000,00:24:09.155000,"The energy shield
can only be opened for a short time,",0.0,-1.2
289,00:24:09.239000,00:24:11.699000,"so you'll have to stay very close
to your transports.",0.0,-1.2
290,00:24:11.784000,00:24:14.202000,Two fighters against a Stardestroyer?,0.0,-1.2
291,00:24:14.286000,00:24:16.704000,"The ion cannon
will fire several shots",0.0,-1.2
292,00:24:16.789000,00:24:19.791000,"to make sure that any enemy ships
will be out of your flight path.",0.0,-1.2
293,00:24:19.875000,00:24:22.001000,"When you've gotten past the energy shield,",0.0,-1.2
294,00:24:22.086000,00:24:24.212000,proceed directly to the rendezvous point.,0.0,-1.2
295,00:24:24.296000,00:24:25.713000,Understood?,0.0,-1.2
296,00:24:25.798000,00:24:27.215000,Good luck.,0.0,-1.2
297,00:24:27.299000,00:24:29.217000,O.K. Everybody to your stations.,0.0,-1.2
298,00:24:29.301000,00:24:30.551000,Let's go.,0.0,-1.2
299,00:24:47.611000,00:24:50.989000,"Their primary target will be
the power generators.",0.0,-1.2
