index,start_time,end_time,text,sentiment_score,cumulative_sentiment
603,00:52:21.871000,00:52:23.839000,"I look forward
to seeing them in action.",0.0,1.4333333333333331
604,00:52:25.108000,00:52:28.509000,"They'll do their job well.
I'll guarantee that.",0.0,1.4333333333333331
605,00:52:28.611000,00:52:30.738000,"Thank you for your time, Jango.",0.0,1.4333333333333331
606,00:52:32.515000,00:52:34.608000,Always a pleasure to meet a Jedi.,0.0,1.4333333333333331
607,00:52:54.003000,00:52:56.267000,"What is it, Dad?",0.0,1.4333333333333331
608,00:52:57.640000,00:52:59.631000,"Pack your things.
We're leaving.",0.0,1.4333333333333331
609,00:53:04.380000,00:53:08.874000,"And when I got to them,
we went into aggressive negotiations.",0.0,1.4333333333333331
610,00:53:08.985000,00:53:11.010000,"""Aggressive negotiations""?
What's that?",0.0,1.4333333333333331
611,00:53:11.120000,00:53:14.612000,"Well, negotiations with a lightsaber.",0.0,1.4333333333333331
612,00:53:27.603000,00:53:30.731000,"If Master Obi-Wan caught me
doing this, he'd be very grumpy.",0.0,1.4333333333333331
613,00:54:00.103000,00:54:02.333000,From the moment I met you...,0.0,1.4333333333333331
614,00:54:03.439000,00:54:05.600000,all those years ago...,0.0,1.4333333333333331
615,00:54:06.042000,00:54:09.034000,"not a day has gone by
when I haven't thought of you.",0.0,1.4333333333333331
616,00:54:11.781000,00:54:14.181000,And now that I'm with you again...,0.0,1.4333333333333331
617,00:54:14.817000,00:54:16.910000,I'm in agony.,0.0,1.4333333333333331
618,00:54:20.323000,00:54:24.191000,"The closer I get to you,
the worse it gets.",0.0,1.4333333333333331
619,00:54:24.293000,00:54:26.727000,The thought of not being with you...,0.0,1.4333333333333331
620,00:54:27.597000,00:54:29.531000,I can't breathe.,0.0,1.4333333333333331
621,00:54:33.402000,00:54:35.336000,I'm haunted by the kiss...,0.0,1.4333333333333331
622,00:54:35.438000,00:54:38.407000,that you should never have given me.,0.0,1.4333333333333331
623,00:54:38.841000,00:54:41.173000,My heart is beating...,0.0,1.4333333333333331
624,00:54:41.277000,00:54:44.212000,"hoping that that kiss
will not become a scar.",0.0,1.4333333333333331
625,00:54:46.415000,00:54:49.316000,You are in my very soul...,0.0,1.4333333333333331
626,00:54:49.418000,00:54:51.443000,tormenting me.,0.0,1.4333333333333331
627,00:54:53.923000,00:54:57.415000,"What can I do?
I will do anything that you ask.",0.0,1.4333333333333331
628,00:55:08.371000,00:55:11.966000,"If you are suffering
as much as I am, please, tell me.",0.0,1.4333333333333331
629,00:55:13.843000,00:55:15.743000,I can't.,0.0,1.4333333333333331
630,00:55:16.846000,00:55:19.906000,"We can't.
It's... just not possible.",0.0,1.4333333333333331
631,00:55:20.016000,00:55:23.008000,"Anything is possible, Padm¨¦.
Listen to me.",0.0,1.4333333333333331
632,00:55:23.119000,00:55:25.144000,"No, you listen.",0.0,1.4333333333333331
633,00:55:25.788000,00:55:29.383000,"We live in a real world.
Come back to it.",0.0,1.4333333333333331
634,00:55:29.492000,00:55:33.155000,"You're studying to become a Jedi.
I'm a senator.",0.0,1.4333333333333331
635,00:55:35.064000,00:55:37.555000,"If you follow your thoughts
through to conclusion...",0.0,1.4333333333333331
636,00:55:37.667000,00:55:40.135000,"it'll take us to a place
we cannot go...",0.0,1.4333333333333331
637,00:55:41.404000,00:55:43.634000,"regardless of the way
we feel about each other.",0.0,1.4333333333333331
638,00:55:43.739000,00:55:45.764000,Then you do feel something.,0.0,1.4333333333333331
639,00:55:45.875000,00:55:48.901000,"I will not let you give up
your future for me.",0.0,1.4333333333333331
640,00:55:49.011000,00:55:51.172000,You are asking me to be rational.,0.0,1.4333333333333331
641,00:55:52.315000,00:55:54.579000,"That is something
I know I cannot do.",0.0,1.4333333333333331
642,00:55:54.684000,00:55:59.314000,"Believe me, I wish that
I could just wish away my feelings...",0.0,1.4333333333333331
643,00:55:59.422000,00:56:01.447000,but I can't.,0.0,1.4333333333333331
644,00:56:02.391000,00:56:05.121000,I will not give in to this.,0.0,1.4333333333333331
645,00:56:12.235000,00:56:14.465000,"Well, you know...",0.0,1.4333333333333331
646,00:56:14.570000,00:56:17.403000,it wouldn't have to be that way.,0.0,1.4333333333333331
647,00:56:17.506000,00:56:20.339000,We could keep it a secret.,0.0,1.4333333333333331
648,00:56:21.777000,00:56:23.768000,We'd be living a lie...,0.0,1.4333333333333331
649,00:56:23.879000,00:56:26.177000,"one we couldn't keep
even if we wanted to.",0.0,1.4333333333333331
650,00:56:27.283000,00:56:29.581000,I couldn't do that.,0.0,1.4333333333333331
651,00:56:29.685000,00:56:32.552000,"Could you, Anakin?
Could you live like that?",0.0,1.4333333333333331
652,00:56:34.523000,00:56:37.515000,No. You're right.,0.0,1.4333333333333331
653,00:56:39.028000,00:56:40.996000,It would destroy us.,0.0,1.4333333333333331
654,00:56:48.471000,00:56:52.373000,"Tell your council that
the first battalions are ready.",0.0,1.4333333333333331
655,00:56:52.775000,00:56:55.869000,"And remind them,
if they need more troops...",0.0,1.4333333333333331
656,00:56:55.978000,00:56:59.141000,it will take more time to grow them.,0.0,1.4333333333333331
657,00:56:59.248000,00:57:01.011000,"I won't forget, and thank you.",0.0,1.4333333333333331
658,00:57:01.117000,00:57:02.948000,Thank you.,0.0,1.4333333333333331
659,00:57:19.235000,00:57:21.362000,R4!,0.0,1.4333333333333331
660,00:57:21.470000,00:57:24.769000,"Scramble code five to Coruscant,
care of the old folks' home!",0.0,1.4333333333333331
661,00:57:31.347000,00:57:34.680000,"I have successfully made contact
with the prime minister of Kamino.",0.0,1.4333333333333331
662,00:57:34.784000,00:57:38.686000,"They are using a bounty hunter named
Jango Fett to create a clone army.",0.0,1.4333333333333331
663,00:57:38.788000,00:57:41.256000,"I have a strong feeling
that this bounty hunter...",0.0,1.4333333333333331
664,00:57:41.357000,00:57:43.484000,is the assassin we are looking for.,0.0,1.4333333333333331
665,00:57:43.592000,00:57:45.560000,"Do you think these cloners
are involved...",0.0,1.4333333333333331
666,00:57:45.661000,00:57:47.720000,"in the plot to assassinate
Senator Amidala?",0.0,1.4333333333333331
667,00:57:47.830000,00:57:50.731000,"No, Master.
There appears to be no motive.",0.0,1.4333333333333331
668,00:57:50.833000,00:57:53.734000,"Do not assume anything, Obi-Wan.",0.0,1.4333333333333331
669,00:57:53.836000,00:57:56.805000,Clear your mind must be...,0.0,1.4333333333333331
670,00:57:56.939000,00:58:01.103000,"if you are to discover
the real villains behind this plot.",0.0,1.4333333333333331
671,00:58:01.210000,00:58:03.075000,"Yes, Master.",0.0,1.4333333333333331
672,00:58:03.179000,00:58:06.239000,"They say Master Sifo-Dyas placed
an order for a clone army...",0.0,1.4333333333333331
673,00:58:06.349000,00:58:09.944000,"at the request of the senate
almost ten years ago.",0.0,1.4333333333333331
674,00:58:12.822000,00:58:15.689000,"I was under the impression
he was killed before that.",0.0,1.4333333333333331
675,00:58:15.791000,00:58:19.283000,"Did the council ever authorize
the creation of a clone army?",0.0,1.4333333333333331
676,00:58:19.395000,00:58:21.295000,No. Whoever placed that order...,0.0,1.4333333333333331
677,00:58:21.397000,00:58:23.695000,"did not have the authorization
of theJedi Council.",0.0,1.4333333333333331
678,00:58:23.799000,00:58:27.428000,"Bring him here.
Question him we will.",0.0,1.4333333333333331
679,00:58:28.738000,00:58:31.639000,"Yes, Master.
I will report back when I have him.",0.0,1.4333333333333331
680,00:58:33.342000,00:58:36.903000,"Blind we are if creation
of this clone army...",0.0,1.4333333333333331
681,00:58:37.012000,00:58:39.139000,we could not see.,0.0,1.4333333333333331
682,00:58:42.518000,00:58:44.713000,"I think it is time
we informed the senate...",0.0,1.4333333333333331
683,00:58:44.820000,00:58:46.845000,"that our ability to use
the Force has diminished.",0.0,1.4333333333333331
684,00:58:47.723000,00:58:52.057000,"Only the dark lord of the Sith
knows of our weakness.",0.0,1.4333333333333331
685,00:58:52.194000,00:58:54.458000,If informed the senate is...,0.0,1.4333333333333331
686,00:58:54.563000,00:58:57.031000,multiply our adversaries will.,0.0,1.4333333333333331
687,00:58:58.667000,00:59:00.294000,No.,0.0,1.4333333333333331
688,00:59:03.739000,00:59:05.707000,"Mom, no.",0.0,1.4333333333333331
689,00:59:34.303000,00:59:36.533000,Don't go.,0.0,1.4333333333333331
690,00:59:38.574000,00:59:40.542000,I don't want to disturb you.,0.0,1.4333333333333331
691,00:59:41.877000,00:59:43.845000,Your presence is soothing.,0.0,1.4333333333333331
692,00:59:46.749000,00:59:48.842000,You had another nightmare last night.,0.0,1.4333333333333331
693,00:59:50.052000,00:59:52.418000,Jedi don't have nightmares.,0.0,1.4333333333333331
694,00:59:52.955000,00:59:54.946000,I heard you.,0.0,1.4333333333333331
695,00:59:59.895000,01:00:01.886000,I saw my mother.,0.0,1.4333333333333331
696,01:00:04.900000,01:00:06.959000,"She is suffering, Padm¨¦.",0.0,1.4333333333333331
697,01:00:09.438000,01:00:12.635000,I saw her as clearly as I see you now.,0.0,1.4333333333333331
698,01:00:23.953000,01:00:26.478000,She is in pain.,0.0,1.4333333333333331
699,01:00:27.590000,01:00:30.991000,"I know I'm disobeying my mandate
to protect you, Senator...",0.0,1.4333333333333331
700,01:00:31.093000,01:00:33.084000,but I have to go.,0.0,1.4333333333333331
701,01:00:36.031000,01:00:38.056000,I have to help her.,0.0,1.4333333333333331
702,01:00:39.768000,01:00:41.668000,I'll go with you.,0.0,1.4333333333333331
703,01:00:41.770000,01:00:44.068000,"I'm sorry.
I don't have a choice.",0.0,1.4333333333333331
704,01:00:55.150000,01:00:57.015000,"Dad, look!",0.0,1.4333333333333331
705,01:00:57.653000,01:01:00.087000,"Boba, get on board!",0.0,1.4333333333333331
706,01:02:16.365000,01:02:18.060000,"Oh, not good.",0.0,1.4333333333333331
707,01:04:27.663000,01:04:29.096000,Wait right there.,0.0,1.4333333333333331
708,01:04:29.198000,01:04:31.189000,Okey-okey.,0.0,1.4333333333333331
709,01:04:33.569000,01:04:35.230000,"Chut-chut, Watto.",0.0,1.4333333333333331
710,01:04:37.339000,01:04:39.500000,Let me help you with that.,0.0,1.4333333333333331
711,01:04:40.609000,01:04:43.976000,What? What do you want?,0.0,1.4333333333333331
712,01:04:44.079000,01:04:46.547000,Wait! You're a Jedi!,0.0,1.4333333333333331
713,01:04:46.682000,01:04:49.845000,"Whatever it is, I didn't do it.",0.0,1.4333333333333331
714,01:04:55.557000,01:04:57.718000,I'm looking for Shmi Skywalker.,0.0,1.4333333333333331
715,01:05:00.529000,01:05:02.156000,Ani?,0.0,1.4333333333333331
716,01:05:04.066000,01:05:05.829000,Little Ani?,0.0,1.4333333333333331
717,01:05:08.771000,01:05:10.739000,Nahhh.,0.0,1.4333333333333331
718,01:05:12.541000,01:05:15.237000,You are Ani! It is you!,0.0,1.4333333333333331
719,01:05:16.645000,01:05:19.910000,"You sure sprouted, huh?",0.0,1.4333333333333331
720,01:05:20.749000,01:05:23.274000,AJedi! Whattaya know!,0.0,1.4333333333333331
721,01:05:26.555000,01:05:30.457000,"Maybe you could help with some
deadbeats who owe me a lot of money.",0.0,1.4333333333333331
722,01:05:30.559000,01:05:32.026000,My mother.,0.0,1.4333333333333331
723,01:05:32.127000,01:05:34.618000,"Oh, yeah. Shmi.",0.0,1.4333333333333331
724,01:05:36.098000,01:05:39.329000,"She's not mine-a no more-a.
I sold her.",0.0,1.4333333333333331
725,01:05:39.434000,01:05:41.732000,"- You sold her?
- Years ago.",0.0,1.4333333333333331
726,01:05:41.837000,01:05:44.931000,"Sorry, Ani, but you know,
business is business.",0.0,1.4333333333333331
727,01:05:46.074000,01:05:49.840000,"I sold her to a moisture farmer
named Lars.",0.0,1.4333333333333331
728,01:05:49.945000,01:05:51.970000,At least I think it was Lars.,0.0,1.4333333333333331
729,01:05:52.080000,01:05:55.572000,"Believe it or not, I heard
he freed her and married her!",0.0,1.4333333333333331
730,01:05:55.684000,01:05:57.982000,"Can ya beat that, eh?",0.0,1.4333333333333331
731,01:06:00.489000,01:06:02.548000,Do you know where they are now?,0.0,1.4333333333333331
732,01:06:03.625000,01:06:05.559000,Long way from here.,0.0,1.4333333333333331
733,01:06:05.661000,01:06:10.155000,"Someplace over on the other side
of Mos Eisley, I think.",0.0,1.4333333333333331
734,01:06:10.265000,01:06:12.256000,I'd like to know.,0.0,1.4333333333333331
735,01:06:13.936000,01:06:16.666000,Sure. Absolutely!,0.0,1.4333333333333331
736,01:06:17.773000,01:06:19.798000,"Let's go look at my records, huh?",0.0,1.4333333333333331
737,01:06:48.193000,01:06:51.253000,"Dad!
I think we're being tracked!",0.0,1.4333333333333331
738,01:06:51.363000,01:06:54.799000,"He must have put
a homing device on our hull.",0.0,1.4333333333333331
739,01:06:54.900000,01:06:57.198000,"Hang on, son.
We'll move into the asteroid field...",0.0,1.4333333333333331
740,01:06:57.303000,01:07:00.136000,"and we'll have
a couple of surprises for him.",0.0,1.4333333333333331
741,01:07:11.150000,01:07:13.118000,Seismic charges!,0.0,1.4333333333333331
742,01:07:13.218000,01:07:14.549000,Stand by.,0.0,1.4333333333333331
743,01:07:39.878000,01:07:42.540000,"He doesn't seem
to take a hint, this guy.",0.0,1.4333333333333331
744,01:08:01.033000,01:08:02.398000,Watch out!,0.0,1.4333333333333331
745,01:08:22.154000,01:08:24.884000,"Get him, Dad! Fire!",0.0,1.4333333333333331
746,01:08:26.792000,01:08:29.352000,Blast! This is why I hate flying!,0.0,1.4333333333333331
747,01:08:49.415000,01:08:50.905000,We got him!,0.0,1.4333333333333331
748,01:08:51.016000,01:08:53.041000,We'll just have to finish him.,0.0,1.4333333333333331
749,01:09:18.477000,01:09:22.004000,"R4, prepare to jettison
the spare part canisters.",0.0,1.4333333333333331
750,01:09:26.018000,01:09:27.918000,Fire them now!,0.0,1.4333333333333331
751,01:09:40.967000,01:09:43.435000,We won't be seeing him again.,0.0,1.4333333333333331
752,01:10:17.970000,01:10:19.961000,"Well, R4, I think
we've waited long enough.",0.0,1.4333333333333331
753,01:10:40.593000,01:10:44.495000,"There's an unusual concentration
of Federation ships over there, R4.",0.0,1.4333333333333331
754,01:11:20.633000,01:11:22.567000,"Stay with the ship, R2.",0.0,1.4333333333333331
755,01:11:37.183000,01:11:41.085000,"Hello. How might I be
of service? I am C...",0.0,1.4333333333333331
756,01:11:41.187000,01:11:43.087000,3PO?,0.0,1.4333333333333331
757,01:11:44.957000,01:11:46.822000,The maker!,0.0,1.4333333333333331
758,01:11:46.926000,01:11:48.553000,Master Ani!,0.0,1.4333333333333331
759,01:11:48.661000,01:11:51.459000,"I knew you would return.
I knew it!",0.0,1.4333333333333331
760,01:11:51.597000,01:11:53.326000,"And Miss Padm¨¦. Oh, my.",0.0,1.4333333333333331
761,01:11:53.432000,01:11:55.024000,"Hello, 3PO.",0.0,1.4333333333333331
762,01:11:55.134000,01:11:59.036000,"Bless my circuits!
I'm so pleased to see you both.",0.0,1.4333333333333331
763,01:11:59.138000,01:12:01.106000,I've come to see my mother.,0.0,1.4333333333333331
764,01:12:02.942000,01:12:04.967000,"I think perhaps
we'd better go indoors.",0.0,1.4333333333333331
765,01:12:07.947000,01:12:12.441000,"Master Owen, might I present
two most important visitors.",0.0,1.4333333333333331
766,01:12:12.551000,01:12:14.849000,I'm Anakin Skywalker.,0.0,1.4333333333333331
767,01:12:16.122000,01:12:17.749000,Owen Lars.,0.0,1.4333333333333331
768,01:12:17.857000,01:12:20.052000,"- This is my girlfriend, Beru.
- Hello.",0.0,1.4333333333333331
769,01:12:20.159000,01:12:22.150000,I'm Padm¨¦.,0.0,1.4333333333333331
770,01:12:22.528000,01:12:24.928000,I guess I'm your stepbrother.,0.0,1.4333333333333331
771,01:12:25.030000,01:12:27.931000,"I had a feeling
you might show up someday.",0.0,1.4333333333333331
772,01:12:28.701000,01:12:30.430000,Is my mother here?,0.0,1.4333333333333331
773,01:12:30.536000,01:12:32.265000,"No, she's not.",0.0,1.4333333333333331
774,01:12:33.472000,01:12:35.201000,Cliegg Lars.,0.0,1.4333333333333331
775,01:12:35.307000,01:12:37.298000,Shmi is my wife.,0.0,1.4333333333333331
776,01:12:38.411000,01:12:41.437000,"We should go inside.
We have a lot to talk about.",0.0,1.4333333333333331
777,01:12:49.054000,01:12:52.148000,"It was just before dawn.
They came out of nowhere.",0.0,1.4333333333333331
778,01:12:52.258000,01:12:55.159000,A hunting party ofTusken Raiders.,0.0,1.4333333333333331
779,01:12:56.162000,01:12:59.063000,"Your mother had gone out early,
like she always did...",0.0,1.4333333333333331
780,01:12:59.165000,01:13:02.532000,"to pick mushrooms
that grow on the vaporators.",0.0,1.4333333333333331
781,01:13:03.235000,01:13:06.796000,"From the tracks,
she was about halfway home...",0.0,1.4333333333333331
782,01:13:06.906000,01:13:08.806000,when they took her.,0.0,1.4333333333333331
783,01:13:10.409000,01:13:12.468000,Those Tuskens walk like men...,0.0,1.4333333333333331
784,01:13:12.578000,01:13:17.174000,"but they're vicious, mindless monsters.",0.0,1.4333333333333331
785,01:13:19.018000,01:13:22.044000,"Thirty of us went out after her.
Four of us came back.",0.0,1.4333333333333331
786,01:13:23.022000,01:13:27.152000,"I'd be out there with them,
but after I lost my leg...",0.0,1.4333333333333331
787,01:13:27.259000,01:13:32.891000,"I just couldn't ride anymore
until I heal.",0.0,1.4333333333333331
788,01:13:33.766000,01:13:35.734000,I don't want to give up on her...,0.0,1.4333333333333331
789,01:13:35.835000,01:13:38.702000,but she's been gone a month.,0.0,1.4333333333333331
790,01:13:38.804000,01:13:41.830000,"There's little hope
she's lasted this long.",0.0,1.4333333333333331
791,01:13:46.612000,01:13:48.580000,Where are you going?,0.0,1.4333333333333331
792,01:13:49.081000,01:13:51.106000,To find my mother.,0.0,1.4333333333333331
793,01:13:52.318000,01:13:55.185000,"Your mother's dead, son.
Accept it.",0.0,1.4333333333333331
794,01:14:17.343000,01:14:20.335000,You're gonna have to stay here.,0.0,1.4333333333333331
795,01:14:20.446000,01:14:23.108000,"These are good people, Padm¨¦.
You'll be safe.",0.0,1.4333333333333331
796,01:14:35.761000,01:14:37.729000,I won't be long.,0.0,1.4333333333333331
797,01:16:26.705000,01:16:28.696000,"We must persuade
the Commerce Guild...",0.0,1.4333333333333331
798,01:16:28.807000,01:16:31.207000,"and the Corporate Alliance
to sign the treaty.",0.0,1.4333333333333331
799,01:16:31.310000,01:16:34.108000,"What about the senator
from Naboo?",0.0,1.4333333333333331
800,01:16:34.747000,01:16:36.772000,Is she dead yet?,0.0,1.4333333333333331
801,01:16:37.483000,01:16:41.442000,"I am not signing your treaty
until I have her head on my desk.",0.0,1.4333333333333331
802,01:16:41.553000,01:16:43.851000,"I am a man of my word, Viceroy.",0.0,1.4333333333333331
803,01:16:43.956000,01:16:47.016000,"With these new battle droids
we've built for you...",0.0,1.4333333333333331
804,01:16:47.126000,01:16:50.289000,"you'll have the finest army
in the galaxy.",0.0,1.4333333333333331
805,01:17:01.240000,01:17:03.140000,As I explained to you earlier...,0.0,1.4333333333333331
806,01:17:03.242000,01:17:06.473000,"I am quite convinced
that 10,000 more systems...",0.0,1.4333333333333331
807,01:17:06.578000,01:17:09.376000,"will rally to our cause
with your support, gentlemen.",0.0,1.4333333333333331
808,01:17:10.315000,01:17:13.250000,"What you are proposing
could be construed as treason.",0.0,1.4333333333333331
809,01:17:14.186000,01:17:15.915000,The Techno Union army...,0.0,1.4333333333333331
810,01:17:19.158000,01:17:21.922000,"is at your disposal, Count.",0.0,1.4333333333333331
811,01:17:22.795000,01:17:26.322000,The Banking Clan will sign your treaty.,0.0,1.4333333333333331
812,01:17:26.432000,01:17:28.297000,Good. Very good.,0.0,1.4333333333333331
813,01:17:29.435000,01:17:32.836000,"Our friends from the Trade Federation
have pledged their support...",0.0,1.4333333333333331
814,01:17:33.205000,01:17:35.833000,"and when their battle droids
are combined with yours...",0.0,1.4333333333333331
815,01:17:35.941000,01:17:38.967000,"we shall have an army
greater than any in the galaxy.",0.0,1.4333333333333331
816,01:17:39.812000,01:17:42.508000,TheJedi will be overwhelmed.,0.0,1.4333333333333331
817,01:17:43.582000,01:17:47.416000,"The Republic will agree
to any demands we make.",0.0,1.4333333333333331
818,01:18:48.247000,01:18:50.238000,Mom?,0.0,1.4333333333333331
819,01:18:52.684000,01:18:54.652000,Ani?,0.0,1.4333333333333331
820,01:18:55.888000,01:18:57.685000,Ani?,0.0,1.4333333333333331
821,01:18:58.924000,01:19:00.585000,Is it you?,0.0,1.4333333333333331
822,01:19:00.692000,01:19:04.253000,"I'm here, Mom. You're safe.",0.0,1.4333333333333331
823,01:19:10.636000,01:19:13.605000,You look so handsome.,0.0,1.4333333333333331
824,01:19:17.042000,01:19:19.135000,My son.,0.0,1.4333333333333331
825,01:19:19.244000,01:19:22.008000,My grown-up son.,0.0,1.4333333333333331
826,01:19:23.549000,01:19:25.813000,"I'm so proud of you, Ani.",0.0,1.4333333333333331
827,01:19:25.918000,01:19:27.852000,I missed you.,0.0,1.4333333333333331
828,01:19:30.589000,01:19:32.682000,Now I am complete.,0.0,1.4333333333333331
829,01:19:38.730000,01:19:41.722000,I love y...,0.0,1.4333333333333331
830,01:19:42.935000,01:19:46.063000,"Stay with me, Mom. Everything...",0.0,1.4333333333333331
831,01:19:46.171000,01:19:48.230000,I love...,0.0,1.4333333333333331
832,01:19:49.775000,01:19:52.243000,I love...,0.0,1.4333333333333331
833,01:20:49.334000,01:20:51.359000,Anakin!,0.0,1.4333333333333331
834,01:20:51.904000,01:20:53.371000,No!,0.0,1.4333333333333331
835,01:21:13.759000,01:21:15.386000,What is it?,0.0,1.4333333333333331
836,01:21:16.495000,01:21:19.953000,"Pain, suffering...",0.0,1.4333333333333331
837,01:21:20.532000,01:21:22.523000,death I feel.,0.0,1.4333333333333331
838,01:21:27.072000,01:21:30.200000,Something terrible has happened.,0.0,1.4333333333333331
839,01:21:32.878000,01:21:35.904000,Young Skywalker is in pain...,0.0,1.4333333333333331
840,01:21:36.014000,01:21:37.879000,terrible pain.,0.0,1.4333333333333331
841,01:21:42.688000,01:21:46.317000,"The transmitter is working,
but we're not receiving a return signal.",0.0,1.4333333333333331
842,01:21:46.425000,01:21:49.155000,"Coruscant's too far.
R4, can you boost the power?",0.0,1.4333333333333331
843,01:21:50.729000,01:21:52.720000,We'll have to try something else.,0.0,1.4333333333333331
844,01:21:55.634000,01:21:58.432000,"Maybe we can contact Anakin
on Naboo.",0.0,1.4333333333333331
845,01:21:58.770000,01:22:00.431000,It's much closer.,0.0,1.4333333333333331
846,01:22:02.274000,01:22:04.572000,"Anakin, do you copy?",0.0,1.4333333333333331
847,01:22:04.710000,01:22:07.679000,This is Obi-Wan Kenobi. Anakin?,0.0,1.4333333333333331
848,01:22:07.779000,01:22:10.111000,"He's not on Naboo, R4.",0.0,1.4333333333333331
849,01:22:11.650000,01:22:13.845000,I'm going to try and widen the range.,0.0,1.4333333333333331
850,01:22:17.255000,01:22:19.223000,I do hope nothing's happened to him.,0.0,1.4333333333333331
851,01:22:26.732000,01:22:28.597000,"That's Anakin's tracking signal,
all right...",0.0,1.4333333333333331
852,01:22:28.734000,01:22:31.202000,but it's coming from Tatooine.,0.0,1.4333333333333331
853,01:22:32.771000,01:22:35.365000,What in the blazes is he doing there?,0.0,1.4333333333333331
854,01:22:35.474000,01:22:37.442000,I told him to stay on Naboo.,0.0,1.4333333333333331
855,01:22:40.946000,01:22:42.641000,We haven't got much time.,0.0,1.4333333333333331
856,01:22:42.748000,01:22:44.807000,"Anakin, do you copy?",0.0,1.4333333333333331
857,01:22:44.916000,01:22:46.941000,This is Obi-Wan Kenobi.,0.0,1.4333333333333331
858,01:22:54.860000,01:22:56.794000,Retransmit this message...,0.0,1.4333333333333331
859,01:22:58.864000,01:23:01.526000,"Anakin, do you copy?",0.0,1.4333333333333331
860,01:23:01.633000,01:23:03.999000,"My long-range transmitter
has been knocked out.",0.0,1.4333333333333331
861,01:23:04.102000,01:23:06.434000,Retransmit this message to Coruscant.,0.0,1.4333333333333331
862,01:23:50.982000,01:23:52.973000,I brought you something.,0.0,1.4333333333333331
863,01:23:53.085000,01:23:55.212000,Are you hungry?,0.0,1.4333333333333331
864,01:23:56.988000,01:23:58.956000,The shifter broke.,0.0,1.4333333333333331
865,01:24:00.826000,01:24:03.624000,"Life seems so much simpler
when you're fixing things.",0.0,1.4333333333333331
866,01:24:06.064000,01:24:09.556000,"I'm good at fixing things.
Always was.",0.0,1.4333333333333331
867,01:24:11.903000,01:24:13.871000,But I couldn't...,0.0,1.4333333333333331
868,01:24:17.876000,01:24:19.810000,Why'd she have to die?,0.0,1.4333333333333331
869,01:24:23.281000,01:24:25.374000,Why couldn't I save her?,0.0,1.4333333333333331
870,01:24:25.517000,01:24:27.542000,I know I could have!,0.0,1.4333333333333331
871,01:24:30.388000,01:24:32.913000,"Sometimes there are things
no one can fix.",0.0,1.4333333333333331
872,01:24:34.593000,01:24:37.255000,"- You're not all-powerful, Ani.
- Well, I should be!",0.0,1.4333333333333331
873,01:24:40.031000,01:24:42.022000,Someday I will be.,0.0,1.4333333333333331
874,01:24:42.367000,01:24:44.995000,I will be the most powerfulJedi ever.,0.0,1.4333333333333331
875,01:24:46.705000,01:24:48.730000,I promise you.,0.0,1.4333333333333331
876,01:24:49.474000,01:24:51.840000,"I will even learn
to stop people from dying.",0.0,1.4333333333333331
877,01:24:55.614000,01:24:59.607000,"It's all Obi-Wan's fault!
He's jealous!",0.0,1.4333333333333331
878,01:24:59.718000,01:25:01.743000,He's holding me back!,0.0,1.4333333333333331
879,01:25:06.124000,01:25:08.183000,"What's wrong, Ani?",0.0,1.4333333333333331
880,01:25:18.937000,01:25:20.905000,I killed them.,0.0,1.4333333333333331
881,01:25:22.641000,01:25:24.609000,I killed them all.,0.0,1.4333333333333331
882,01:25:26.444000,01:25:28.344000,They're dead.,0.0,1.4333333333333331
883,01:25:28.446000,01:25:30.539000,Every single one of them.,0.0,1.4333333333333331
884,01:25:32.684000,01:25:34.652000,And not just the men...,0.0,1.4333333333333331
885,01:25:36.588000,01:25:38.647000,but the women...,0.0,1.4333333333333331
886,01:25:38.757000,01:25:40.657000,and the children too.,0.0,1.4333333333333331
887,01:25:41.626000,01:25:43.685000,They're like animals...,0.0,1.4333333333333331
888,01:25:43.795000,01:25:46.127000,and I slaughtered them like animals!,0.0,1.4333333333333331
889,01:25:47.766000,01:25:49.757000,I hate them!,0.0,1.4333333333333331
890,01:26:07.619000,01:26:09.587000,To be angry is to be human.,0.0,1.4333333333333331
891,01:26:09.688000,01:26:11.588000,I'm a Jedi.,0.0,1.4333333333333331
892,01:26:12.691000,01:26:14.591000,I know I'm better than this.,0.0,1.4333333333333331
893,01:26:28.573000,01:26:33.101000,"I know wherever you are
it's become a better place.",0.0,1.4333333333333331
894,01:26:33.211000,01:26:38.342000,"You were the most loving partner
a man could ever have.",0.0,1.4333333333333331
895,01:26:41.319000,01:26:43.344000,"Good-bye, my darling wife.",0.0,1.4333333333333331
896,01:26:47.359000,01:26:49.293000,And thank you.,0.0,1.4333333333333331
897,01:27:16.588000,01:27:18.852000,"I wasn't strong enough
to save you, Mom.",0.0,1.4333333333333331
898,01:27:21.359000,01:27:23.224000,I wasn't strong enough.,0.0,1.4333333333333331
899,01:27:27.799000,01:27:31.166000,But I promise I won't fail again.,0.0,1.4333333333333331
900,01:27:42.113000,01:27:44.172000,I miss you...,0.0,1.4333333333333331
901,01:27:45.550000,01:27:47.450000,so much.,0.0,1.4333333333333331
902,01:27:54.392000,01:27:57.088000,R2? What are you doing here?,0.0,1.4333333333333331
903,01:27:59.998000,01:28:04.230000,"It seems that he is carrying
a message from an Obi-Wan Kenobi.",0.0,1.4333333333333331
904,01:28:05.236000,01:28:08.364000,"Master Ani, does that name
mean anything to you?",0.0,1.4333333333333331
